age	job	marital	education	default	housing	loan	contact	month	day_of_week	duration	campaign	pdays	previous	poutcome	emp.var.rate	cons.price.idx	cons.conf.idx	euribor3m	nr.employed	y
26	1	2	2	1	2	2	1	5	2	111	8	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9628117913832199	1.0	0
35	3	2	3	1	2	1	1	7	5	131	1	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9637188208616776	1.0	0
46	3	1	3	1	1	1	2	2	1	193	7	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9646258503401357	1.0	0
45	3	2	3	1	2	1	1	1	1	582	1	3	1	3	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.7170068027210885	0.024574669187146014	1
50	5	1	2	1	2	1	2	1	2	224	5	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9142857142857139	0.7194706994328897	0
42	1	1	5	1	2	1	1	5	3	378	1	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9614512471655325	1.0	0
28	11	2	4	1	2	1	2	2	1	168	2	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9609977324263037	1.0	0
36	3	3	2	1	2	2	1	7	1	263	1	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9632653061224488	1.0	0
28	1	1	5	1	2	1	2	2	3	149	2	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9619047619047618	1.0	0
25	1	1	2	1	2	1	2	1	3	217	1	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9147392290249432	0.7194706994328897	0
36	9	1	6	1	1	1	2	1	1	60	16	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9179138321995464	0.7194706994328897	0
34	3	1	3	1	2	1	1	5	5	145	2	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9623582766439907	1.0	0
56	6	3	3	1	2	1	2	2	3	252	4	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9183673469387756	1.0	0
34	6	1	3	1	1	1	1	3	2	96	1	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5804988662131518	0.7557655954631386	0
32	3	2	3	1	2	1	1	1	1	24	7	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.7210884353741497	0.024574669187146014	0
33	5	1	4	1	2	1	1	2	5	189	2	999	0	1	-0.7916666666666665	-0.40607950116913116	-0.16317991631799167	-0.7156462585034015	-0.14858223062382336	0
48	1	1	5	1	2	1	2	2	1	63	1	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9609977324263037	1.0	0
36	6	1	3	1	1	2	1	5	4	90	2	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9623582766439907	1.0	0
33	3	1	1	1	2	1	2	1	5	198	1	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9147392290249432	0.7194706994328897	0
40	1	1	1	1	2	1	2	2	1	231	1	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9609977324263037	1.0	0
29	6	1	3	1	2	1	1	3	1	83	4	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5356009070294783	0.7557655954631386	0
55	6	1	3	1	1	1	1	7	2	52	2	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9632653061224488	1.0	0
53	3	1	4	1	1	1	2	1	5	233	2	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9147392290249432	0.7194706994328897	0
28	1	2	1	1	2	1	1	1	4	156	1	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.7138321995464854	0.024574669187146014	0
38	5	1	3	1	1	2	1	5	2	150	1	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9628117913832199	1.0	0
32	3	2	3	1	2	1	1	5	3	79	2	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9623582766439907	1.0	0
55	5	1	4	1	2	1	2	1	3	113	2	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9147392290249432	0.7194706994328897	0
40	5	2	2	1	2	1	2	1	5	151	4	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9142857142857139	0.7194706994328897	0
33	2	1	2	1	1	2	1	3	2	69	1	999	1	2	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5804988662131518	0.7557655954631386	0
33	3	1	3	1	2	1	1	5	1	384	1	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9600907029478456	1.0	0
48	1	1	5	1	1	1	1	1	2	477	2	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6829931972789116	0.024574669187146014	0
57	2	1	2	1	1	1	1	9	3	113	2	999	1	2	-0.33333333333333326	-0.3187840997661624	-0.6903765690376575	-0.6507936507936508	0.024574669187146014	0
46	2	1	3	1	2	1	1	7	5	246	3	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9641723356009069	1.0	0
52	5	1	4	1	1	1	1	3	1	495	1	3	1	3	-1.0	-0.6508183943881534	0.7322175732217571	-0.9641723356009071	-0.5924385633270361	1
32	2	2	2	1	1	2	1	7	2	253	1	4	2	3	-0.7916666666666665	-1.0	0.6234309623430958	-0.8870748299319728	-0.14858223062382336	1
27	3	2	3	1	2	1	1	2	1	96	2	999	0	1	-0.7916666666666665	-0.40607950116913116	-0.16317991631799167	-0.7129251700680272	-0.14858223062382336	0
41	3	1	3	1	2	1	1	9	5	463	1	999	0	1	-0.33333333333333326	-0.3187840997661624	-0.6903765690376575	-0.6290249433106576	0.024574669187146014	1
38	5	3	4	1	1	1	1	7	1	130	1	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9641723356009069	1.0	0
31	3	2	3	1	1	1	2	2	4	237	3	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.918820861678004	1.0	0
33	3	2	3	1	1	1	1	1	4	320	1	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6861678004535148	0.024574669187146014	0
27	2	1	4	1	2	1	2	1	5	395	2	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9147392290249432	0.7194706994328897	0
43	1	1	1	1	1	1	1	1	4	83	1	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6861678004535148	0.024574669187146014	0
36	3	1	2	1	2	1	1	7	3	91	2	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9628117913832199	1.0	0
38	5	1	3	1	1	1	1	1	2	814	1	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6829931972789116	0.024574669187146014	0
50	8	1	1	1	2	1	1	3	5	59	1	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5954648526077093	0.7557655954631386	0
54	5	1	3	1	1	1	2	1	2	464	1	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9142857142857139	0.7194706994328897	0
72	7	3	5	1	2	1	1	7	3	152	1	999	0	1	-0.7916666666666665	-1.0	0.6234309623430958	-0.8975056689342404	-0.14858223062382336	0
48	3	3	5	1	1	1	1	1	3	227	1	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6988662131519275	0.024574669187146014	0
31	6	1	3	1	2	2	1	7	4	166	2	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9628117913832199	1.0	0
50	4	1	1	1	1	2	1	1	3	673	6	3	1	3	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6739229024943311	0.024574669187146014	1
40	1	1	1	1	1	1	2	2	3	154	2	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9183673469387756	1.0	0
29	2	2	2	1	1	1	1	3	1	171	2	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5356009070294783	0.7557655954631386	0
68	7	1	5	1	2	1	2	4	5	201	1	999	1	2	-1.0	-0.8612626656274358	0.757322175732217	-0.9306122448979592	-0.5924385633270361	0
47	3	2	3	1	2	1	1	5	5	108	1	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9619047619047618	1.0	0
30	2	2	2	1	2	1	2	1	4	66	2	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9138321995464851	0.7194706994328897	0
34	3	1	3	1	2	1	1	5	2	198	2	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9600907029478456	1.0	0
37	3	2	3	1	2	1	1	7	1	89	2	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9641723356009069	1.0	0
32	3	1	3	1	1	2	1	2	5	384	1	999	0	1	-0.7916666666666665	-0.40607950116913116	-0.16317991631799167	-0.7156462585034015	-0.14858223062382336	1
43	1	1	6	1	2	1	1	1	1	36	5	999	1	2	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6925170068027212	0.024574669187146014	0
31	3	1	2	1	2	1	2	1	2	350	1	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9147392290249432	0.7194706994328897	0
34	3	2	2	1	1	1	2	2	1	122	16	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9646258503401357	1.0	0
47	4	1	3	1	1	1	1	7	5	146	7	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9637188208616776	1.0	0
38	5	3	4	1	2	1	1	7	4	7	8	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9623582766439907	1.0	0
42	5	1	4	1	1	1	1	5	1	154	2	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9623582766439907	1.0	0
33	2	1	4	1	1	2	1	5	4	630	4	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.965079365079365	1.0	1
55	6	2	5	1	1	1	2	2	2	89	4	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9623582766439907	1.0	0
46	2	1	2	1	2	1	1	9	3	124	4	999	0	1	-0.33333333333333326	-0.3187840997661624	-0.6903765690376575	-0.6507936507936508	0.024574669187146014	0
34	1	1	6	1	1	2	2	2	4	549	1	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9619047619047618	1.0	0
34	1	1	1	1	2	1	1	1	5	52	3	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6784580498866214	0.024574669187146014	0
26	1	2	2	1	2	1	2	3	1	201	1	999	0	1	-1.0	-0.6508183943881534	0.7322175732217571	-0.9641723356009071	-0.5924385633270361	0
34	1	1	5	1	2	1	2	5	3	252	4	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9623582766439907	1.0	0
30	5	3	2	1	1	2	2	2	5	131	2	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9619047619047618	1.0	0
27	5	2	4	1	2	1	1	5	4	234	1	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9605442176870749	1.0	0
38	5	1	4	1	1	1	1	7	1	119	3	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9628117913832199	1.0	0
45	5	1	3	1	1	1	2	1	1	240	1	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9147392290249432	0.7194706994328897	0
50	6	1	3	1	1	1	2	1	2	281	2	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9142857142857139	0.7194706994328897	0
31	9	1	5	1	2	1	1	7	1	172	5	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9641723356009069	1.0	0
29	3	2	3	1	1	1	2	5	2	73	6	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9600907029478456	1.0	0
32	6	3	3	1	1	2	1	1	5	160	2	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6784580498866214	0.024574669187146014	0
38	3	1	6	1	2	2	2	3	3	204	2	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.6126984126984125	0.7557655954631386	0
37	2	1	2	1	1	1	1	2	2	200	1	999	0	1	-0.7916666666666665	-0.40607950116913116	-0.16317991631799167	-0.7165532879818595	-0.14858223062382336	0
33	5	2	2	1	2	1	1	9	1	124	2	999	0	1	-0.33333333333333326	-0.3187840997661624	-0.6903765690376575	-0.6507936507936508	0.024574669187146014	0
57	5	1	2	1	2	2	1	1	3	161	1	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6988662131519275	0.024574669187146014	0
33	2	2	2	1	2	1	2	1	3	702	1	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9147392290249432	0.7194706994328897	0
41	1	1	1	1	2	2	2	2	4	327	2	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.918820861678004	1.0	0
31	2	2	3	1	1	1	1	1	4	163	1	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.7138321995464854	0.024574669187146014	0
35	5	1	4	1	1	1	1	1	4	16	6	999	1	2	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.7138321995464854	0.024574669187146014	0
55	9	1	5	1	1	1	2	1	4	14	1	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9138321995464851	0.7194706994328897	0
42	7	3	7	1	2	1	1	7	2	146	4	999	0	1	-0.7916666666666665	-1.0	0.6234309623430958	-0.909750566893424	-0.14858223062382336	0
29	8	2	3	1	2	1	1	9	1	758	2	999	0	1	-0.33333333333333326	-0.3187840997661624	-0.6903765690376575	-0.6507936507936508	0.024574669187146014	0
35	3	2	3	1	1	1	1	5	3	77	2	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9623582766439907	1.0	0
45	8	1	2	1	2	1	1	3	3	623	1	999	1	2	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.6126984126984125	0.7557655954631386	0
41	3	1	3	1	2	1	1	7	4	12	13	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9623582766439907	1.0	0
44	5	3	4	1	1	1	1	5	5	121	2	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9619047619047618	1.0	0
47	5	1	4	1	1	1	2	1	5	170	1	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9147392290249432	0.7194706994328897	0
42	3	1	3	1	2	1	1	7	2	273	6	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9632653061224488	1.0	0
25	11	2	3	1	2	1	1	7	4	184	1	999	0	1	-0.7916666666666665	-1.0	0.6234309623430958	-0.9020408163265307	-0.14858223062382336	1
71	9	1	5	1	1	1	1	3	5	193	2	999	0	1	-1.0	-0.6508183943881534	0.7322175732217571	-0.963718820861678	-0.5924385633270361	1
48	3	2	4	1	1	1	1	3	2	530	1	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5804988662131518	0.7557655954631386	0
30	10	1	4	1	1	1	1	2	5	194	1	999	0	1	-0.7916666666666665	-0.40607950116913116	-0.16317991631799167	-0.7156462585034015	-0.14858223062382336	0
24	5	2	4	1	1	1	1	9	3	200	3	999	1	2	-0.33333333333333326	-0.3187840997661624	-0.6903765690376575	-0.6507936507936508	0.024574669187146014	0
27	3	2	3	1	1	1	1	9	1	156	2	999	0	1	-0.33333333333333326	-0.3187840997661624	-0.6903765690376575	-0.6507936507936508	0.024574669187146014	1
45	3	3	2	1	1	1	1	3	1	980	2	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5356009070294783	0.7557655954631386	1
29	10	1	5	1	2	1	2	10	4	805	1	999	0	1	-0.8333333333333333	-0.6009353078721773	0.48953974895397456	-0.9641723356009071	-0.5470699432892303	1
26	11	2	4	1	1	1	1	7	5	176	2	999	1	2	-0.7916666666666665	-1.0	0.6234309623430958	-0.8875283446712019	-0.14858223062382336	1
54	10	1	2	1	1	1	1	10	2	346	1	999	0	1	-0.8333333333333333	-0.6009353078721773	0.48953974895397456	-0.9609977324263039	-0.5470699432892303	1
42	3	1	6	1	1	1	2	2	2	300	3	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9623582766439907	1.0	0
49	2	1	6	1	2	2	1	9	1	383	1	999	0	1	-0.33333333333333326	-0.3187840997661624	-0.6903765690376575	-0.617233560090703	0.024574669187146014	0
28	5	2	4	1	1	1	2	2	2	1195	2	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9623582766439907	1.0	0
52	5	1	1	1	1	1	2	1	4	208	2	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9160997732426301	0.7194706994328897	0
26	3	2	3	1	1	1	1	1	4	400	2	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.7138321995464854	0.024574669187146014	0
54	6	1	6	1	1	1	1	3	2	616	3	999	1	2	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5804988662131518	0.7557655954631386	0
58	7	1	5	1	2	1	1	5	5	81	1	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9619047619047618	1.0	0
28	1	1	1	1	2	2	2	1	1	478	2	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9147392290249432	0.7194706994328897	0
32	5	2	4	1	1	1	2	7	1	107	2	999	1	2	-0.7916666666666665	-1.0	0.6234309623430958	-0.8884353741496599	-0.14858223062382336	0
28	3	2	2	1	2	1	1	2	3	491	2	999	0	1	-0.7916666666666665	-0.40607950116913116	-0.16317991631799167	-0.7165532879818595	-0.14858223062382336	1
37	3	1	3	1	1	1	2	2	1	145	1	999	0	1	-0.7916666666666665	-0.40607950116913116	-0.16317991631799167	-0.7129251700680272	-0.14858223062382336	0
31	3	2	4	1	2	1	1	5	5	173	1	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9623582766439907	1.0	0
35	5	3	4	1	2	2	2	1	1	102	3	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9138321995464851	0.7194706994328897	0
40	2	2	2	1	2	1	1	9	3	275	1	999	0	1	-0.33333333333333326	-0.3187840997661624	-0.6903765690376575	-0.6231292517006803	0.024574669187146014	0
32	5	1	3	1	1	1	2	2	1	562	2	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9646258503401357	1.0	0
24	2	2	2	1	2	2	1	1	4	91	1	999	1	2	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.7138321995464854	0.024574669187146014	0
39	6	1	3	1	1	1	1	4	4	291	3	999	0	1	-0.04166666666666663	0.5572876071706929	0.11297071129707081	-0.8870748299319728	-1.0	1
73	7	1	5	1	1	1	1	6	3	209	2	999	1	2	-0.33333333333333326	-0.08963367108339071	0.33891213389121333	-0.9950113378684808	-0.6589792060491533	0
28	5	1	4	1	2	1	1	5	5	261	3	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9619047619047618	1.0	0
29	6	2	3	1	2	2	1	7	5	264	1	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9628117913832199	1.0	0
43	1	1	5	1	1	1	1	1	3	128	3	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.7238095238095239	0.024574669187146014	0
31	5	2	4	1	1	1	1	3	4	207	5	999	1	2	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5605442176870745	0.7557655954631386	0
61	7	3	3	1	1	1	1	9	5	118	2	999	0	1	-0.33333333333333326	-0.3187840997661624	-0.6903765690376575	-0.6603174603174604	0.024574669187146014	0
30	1	1	1	1	2	2	1	5	2	173	1	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9623582766439907	1.0	0
50	6	2	3	1	1	1	1	3	5	600	2	999	1	2	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5954648526077093	0.7557655954631386	0
30	6	2	3	1	2	1	1	9	2	244	3	999	0	1	-0.33333333333333326	-0.3187840997661624	-0.6903765690376575	-0.6462585034013606	0.024574669187146014	0
43	1	1	6	1	1	1	1	2	3	458	6	999	0	1	-0.7916666666666665	-0.40607950116913116	-0.16317991631799167	-0.70702947845805	-0.14858223062382336	1
32	11	1	2	1	1	1	2	10	2	87	5	999	0	1	-0.8333333333333333	-0.6009353078721773	0.48953974895397456	-0.963718820861678	-0.5470699432892303	0
47	1	3	1	1	1	1	1	5	4	504	2	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9605442176870749	1.0	0
43	3	1	3	1	2	2	1	7	5	161	3	13	1	3	-0.7916666666666665	-1.0	0.6234309623430958	-0.907936507936508	-0.14858223062382336	0
34	5	1	3	1	1	1	2	1	4	309	1	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6861678004535148	0.024574669187146014	0
52	3	1	3	1	2	2	1	5	1	171	1	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9623582766439907	1.0	0
30	1	2	1	1	1	2	2	1	3	163	4	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9147392290249432	0.7194706994328897	0
35	3	1	1	1	2	1	2	1	5	259	1	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9147392290249432	0.7194706994328897	0
39	3	1	3	1	1	1	1	1	1	175	1	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.7210884353741497	0.024574669187146014	0
30	3	2	3	1	1	1	1	5	5	608	3	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9619047619047618	1.0	0
47	1	1	5	1	2	1	1	3	2	202	2	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5804988662131518	0.7557655954631386	0
44	2	2	2	1	1	1	1	3	2	116	5	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5804988662131518	0.7557655954631386	0
33	3	2	3	1	1	1	1	8	1	233	1	999	0	1	-1.0	-0.8207326578332044	1.0	-0.9528344671201814	-0.5924385633270361	1
39	2	3	2	1	2	1	1	5	4	151	2	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9623582766439907	1.0	0
42	3	2	2	1	2	2	1	5	1	295	1	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9623582766439907	1.0	0
56	2	1	2	1	2	2	1	5	1	87	4	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9623582766439907	1.0	0
30	2	2	2	1	1	2	1	1	3	178	1	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6988662131519275	0.024574669187146014	0
34	3	1	3	1	1	1	2	1	1	37	1	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9156462585034013	0.7194706994328897	0
38	5	2	2	1	1	2	1	7	5	97	1	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9637188208616776	1.0	0
39	1	1	6	1	1	2	1	1	4	195	1	999	1	2	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6861678004535148	0.024574669187146014	0
27	5	2	2	1	2	1	1	5	2	445	2	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9623582766439907	1.0	0
27	3	2	2	1	2	1	1	9	4	314	2	999	1	2	-0.33333333333333326	-0.3187840997661624	-0.6903765690376575	-0.6485260770975058	0.024574669187146014	0
35	5	1	4	1	2	1	2	1	5	103	3	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9142857142857139	0.7194706994328897	0
53	7	1	2	1	1	1	1	3	1	711	2	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5356009070294783	0.7557655954631386	0
37	6	1	3	1	2	1	1	3	5	658	3	999	1	2	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5954648526077093	0.7557655954631386	0
54	6	3	3	1	1	2	1	1	2	265	2	999	1	2	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6829931972789116	0.024574669187146014	0
39	2	1	1	1	1	1	1	3	5	219	3	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5954648526077093	0.7557655954631386	0
36	4	2	3	1	1	1	1	3	3	200	2	4	1	3	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.6126984126984125	0.7557655954631386	0
27	11	1	2	1	1	1	2	1	2	54	1	999	0	1	-0.33333333333333326	0.30553390491037646	-0.09623430962343127	-0.9832199546485261	-0.6589792060491533	0
38	6	1	3	1	2	1	1	7	2	157	1	999	0	1	1.0	-0.031176929072486814	0.23012552301255162	0.9637188208616776	1.0	0
44	3	1	3	1	1	1	2	2	2	25	1	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9179138321995464	1.0	0
23	11	2	2	1	2	1	1	1	4	361	2	999	0	1	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.7120181405895692	0.024574669187146014	0
38	5	3	4	1	2	1	2	2	4	128	2	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9605442176870749	1.0	0
31	2	1	1	1	1	1	2	2	3	277	1	999	0	1	-0.7916666666666665	-0.40607950116913116	-0.16317991631799167	-0.7138321995464854	-0.14858223062382336	0
26	3	2	2	1	1	2	1	5	2	668	1	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9623582766439907	1.0	0
35	3	1	3	1	1	1	2	4	2	7	1	999	0	1	-0.04166666666666663	0.5572876071706929	0.11297071129707081	-0.8907029478458051	-1.0	0
31	2	3	2	1	1	1	1	5	3	522	1	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9614512471655325	1.0	0
57	5	1	4	1	1	1	2	1	3	483	2	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.915192743764172	0.7194706994328897	1
46	9	1	5	1	2	1	2	1	2	336	1	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.915192743764172	0.7194706994328897	0
74	7	1	3	1	1	2	1	7	2	232	3	999	0	1	-0.7916666666666665	-1.0	0.6234309623430958	-0.9006802721088436	-0.14858223062382336	1
56	3	1	1	1	2	2	1	1	4	225	2	999	1	2	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.6861678004535148	0.024574669187146014	0
35	8	2	3	1	2	1	1	5	3	120	3	999	0	1	1.0	0.33826968043648264	-0.3221757322175738	0.9614512471655325	1.0	0
30	1	1	1	1	2	1	2	2	4	348	3	999	0	1	1.0	0.7646141855027366	-0.2468619246861925	0.9619047619047618	1.0	0
54	6	2	1	1	1	1	2	1	3	224	3	999	0	1	0.8750000000000001	0.39750584567420333	0.20502092050209164	0.9147392290249432	0.7194706994328897	0
32	1	1	1	1	2	1	2	3	5	296	2	999	0	1	0.37500000000000006	-0.22135619641464643	-0.26359832635983294	0.5954648526077093	0.7557655954631386	0
34	4	2	3	1	2	1	1	1	2	340	2	999	1	2	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.70702947845805	0.024574669187146014	0
35	3	1	3	1	1	1	1	8	4	86	1	999	1	2	-1.0	-0.8207326578332044	1.0	-0.9523809523809524	-0.5924385633270361	0
42	5	3	2	1	1	1	1	1	2	228	2	999	1	2	-0.33333333333333326	-0.46063912704597954	-0.6150627615062767	-0.70702947845805	0.024574669187146014	0
